0.043902,0.024876,0.12676,0.31658,0,0.028037,0.029268,0.0084986,0.046154,0.20737,1,0,0.016043,0,0.1399,0.060729,0.31222,0.0084986,0,0.014925,0.011111,0,0.060606,0,0.83632,0,0.029586,0.23404,0,0.029703,0.045226,0.043902,0,0.034749,0,0,0,0.23316,0.017544,0,0.016043,0.029586,0.22703,0,0,0,0,0,0.13568,0,0,0,0,0.010204,0,0,0,0,0,0,0,0,0,0.054545,0,0.14917,0,0,0.027322,0,0,0.010989,0,0.027397,0,0.018315,0,0,0.029586,0.072464,0.011628,0.031746,0,0.045226,0,0,0.043902,0,0,0.029586,0,0.044335,0,0,0,0.25616,0,0,0,0.025445,0,0.043902,0.016575,0.16364,0.016575,0.029586,0,0,0.052419,0,0.44751,0.014925,0.061728,0,0,0.017544,0.027778,0,0,0,0,0.023256,0,0.054545,0,0.026738,0.11475,0,0,0.041475,0,0,0.044776,0,0.044776,0.011628,0.026455,0,0,0,0,0,0,0.015707,0,0,0,0,0,0,0.023622,0,0.011299,0,0.010695,0,0.011628,0,0,0.032503,0,0.014925,0,0.0086957,0,0,0,0.043902,0,0,0,0,0,0,0.25121,0.11465,0,0,0,0,0,0.062762,0,0.0084986,0,0,0,0,0.0092166,0,0.011299,0,0,0,0,0,0.029586,0.28251,0,0.14286,0,0,0,0.023923,0.015075,0,0,0,0,0,0,0,0.011111,0,0,0,0,0.029586
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022989,0.10588,0.25275,0.02381,0,0.2459,0.017241,0.12027,0.02439,0.032258,0.016043,0,1,0,0.061728,0.027778,0.031579,0.12027,0,0.070588,0.060403,0,0,0,0.015198,0,0.13043,0.30909,0,0.017544,0.02381,0.022989,0,0.12281,0,0,0,0.037037,0.085714,0,0.38462,0.65217,0,0,0,0,0,0,0.02381,0,0,0,0,0.12727,0,0,0,0,0,0,0,0,0,0.22388,0,0.066667,0,0,0.059211,0,0,0.059603,0,0.23936,0,0.07438,0,0,0.13043,0.68182,0.31915,0.018987,0,0.02381,0,0,0.17241,0,0,0.13043,0,0.023256,0,0,0,0,0,0,0,0.036254,0,0.022989,0.08,0.074627,0.08,0.13043,0,0,0.10138,0,0.066667,0.070588,0.028302,0,0,0.42857,0.24324,0,0,0,0,0.27174,0,0.22388,0,0.089744,0,0,0,0.096774,0,0,0.023529,0,0.12941,0.06383,0.11392,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0.015674,0,0.061644,0,0.057692,0,0.06383,0,0,0.090113,0,0.070588,0,0.26502,0,0,0,0.022989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028846,0,0.051546,0,0,0,0,0.048387,0,0.061644,0,0,0,0,0,0.13043,0.0625,0,0.063291,0,0,0,0.10112,0.071429,0,0,0,0,0,0,0,0.14094,0,0,0,0,0.13043
0,0,0,0,0.11905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3913,0,0.69231,0,0.16364,0.51724,0.23077,0,0,0.15254,0,0.16129,0,0,0.14388,0,0,0.14388,0,0,0,0,0.14706,0,0,0,0,0,0,0,0.09434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18182,0,0,0,0,0,0,0,0,0.43478,0.13378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69231,0,0,0,0,0,0,0
0.16667,0.068182,0.15957,0.17241,0,0.14286,0.15,0.056106,0.17647,0.1875,0.1399,0,0.061728,0,1,0.16216,0.18367,0.056106,0,0.090909,0.058065,0,0,0,0.14956,0,0.083333,0.34483,0,0.15254,0.17241,0.16667,0,0.12821,0,0,0,0.21429,0.068493,0,0.061728,0.083333,0,0,0,0,0,0,0.17241,0,0,0,0,0.052632,0,0,0,0,0,0,0,0,0,0.11429,0,0.30769,0,0,0.16456,0,0,0.057325,0,0.13918,0,0.048387,0,0,0.083333,0.1978,0.061224,0.16463,0,0.17241,0,0,0.088889,0,0,0.083333,0,0.16854,0.04,0,0,0,0,0,0,0.069971,0.045455,0.16667,0.064103,0.34286,0.064103,0.083333,0,0,0.15247,0,0.30769,0.056818,0.16514,0,0,0.068493,0.14136,0,0,0,0,0.063158,0,0.11429,0,0.074074,0,0,0,0.15625,0,0,0.17045,0,0.090909,0.061224,0.073171,0,0,0,0,0,0,0.060241,0,0,0,0,0,0,0.15408,0.073171,0.059211,0,0.08642,0,0.061224,0,0,0.16768,0,0.090909,0,0.057627,0,0,0,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16822,0,0.056106,0,0,0,0,0.046875,0,0.059211,0,0,0,0,0,0.083333,0.19192,0,0.29268,0,0,0,0.065217,0.10345,0,0,0,0,0,0,0,0.058065,0,0.23077,0,0.12245,0.083333
0.23077,0.034783,0.07438,0.078947,0,0.061728,0.31624,0.021898,0.080357,0.29268,0.060729,0,0.027778,0,0.16216,1,0.096,0.021898,0,0.026087,0.023923,0,0,0,0.060134,0,0.040404,0.21176,0,0.064935,0.078947,0.23077,0,0.0625,0,0,0,0.10811,0.03,0,0.027778,0.040404,0,0,0.076923,0,0.19192,0,0.078947,0,0,0,0,0.022222,0,0,0,0,0,0,0.11215,0,0,0.061856,0,0.17143,0,0,0.066038,0,0,0.023697,0,0.16935,0,0.02649,0,0,0.040404,0.10169,0.024876,0.33945,0,0.078947,0,0,0.051282,0,0,0.040404,0,0.077586,0,0,0,0,0,0,0,0.35255,0,0.23077,0.028571,0.18557,0.028571,0.040404,0,0,0.1769,0,0.17143,0.026087,0.45588,0,0.028302,0.03,0.18367,0,0,0,0,0.04918,0,0.061856,0,0.055556,0,0.058394,0.22523,0.073171,0,0,0.078261,0.055944,0.078261,0.024876,0.036697,0,0.071845,0.028302,0,0,0,0.027273,0,0,0,0,0,0,0.061503,0,0.024272,0,0.023148,0,0.024876,0,0,0.23003,0,0.026087,0,0.022333,0,0,0,0.4188,0,0,0,0,0,0,0,0,0,0,0.068966,0,0,0.26866,0,0.021898,0,0,0.041754,0.090909,0.020325,0,0.024272,0,0,0,0.14563,0,0.040404,0.071429,0,0.16514,0,0,0,0.033613,0.026316,0,0,0,0,0,0,0,0.023923,0,0,0.073892,0,0.040404
0.086538,0.039216,0.19444,0.44554,0,0.069124,0.072115,0.02507,0.090909,0.27273,0.31222,0,0.031579,0,0.18367,0.096,1,0.02507,0,0.029412,0.027322,0,0.071429,0,0.29471,0,0.046512,0.25,0,0.17073,0.20792,0.086538,0,0.068702,0,0,0,0.30612,0.034483,0,0.031579,0.046512,0.12766,0,0,0,0,0,0.20792,0,0,0,0,0.025126,0,0,0,0,0,0,0,0,0,0.071429,0,0.19565,0,0,0.075269,0,0,0.027027,0,0.067568,0,0.028986,0,0,0.046512,0.26667,0.028571,0.078125,0,0.089109,0,0,0.057692,0,0,0.046512,0,0.20388,0,0,0,0.087379,0,0,0,0.0401,0,0.086538,0.032609,0.5,0.032609,0.046512,0,0,0.087649,0,0.52174,0.029412,0.097561,0,0,0.034483,0.068493,0,0,0,0,0.036697,0,0.071429,0,0.042105,0.072874,0,0,0.081818,0,0,0.088235,0,0.058824,0.028571,0.041667,0,0,0,0,0,0,0.030928,0,0,0,0,0,0,0.069767,0,0.027778,0,0.026316,0,0.028571,0,0,0.070588,0,0.029412,0,0.025641,0,0,0,0.086538,0,0,0,0,0,0,0.10476,0.125,0,0,0,0,0,0.099174,0,0.02507,0,0,0,0,0.022727,0,0.027778,0,0,0,0,0,0.046512,0.39823,0,0.1875,0,0,0,0.037736,0.029703,0,0,0,0,0,0,0,0.027322,0,0,0,0,0.046512
0.015291,0.21003,0.067055,0.015873,0,0.06087,0.0091743,0.17037,0.016287,0.025641,0.0084986,0,0.12027,0,0.056106,0.021898,0.02507,1,0,0.047022,0.032491,0,0,0,0.0064935,0,0.10588,0.32663,0,0.0093458,0.015873,0.015291,0,0.26437,0,0,0,0.029703,0.057915,0,0.12027,0.24706,0,0,0,0,0,0,0.015873,0,0,0,0,0.37864,0,0,0,0,0,0,0,0,0,0.20648,0,0.060932,0,0,0.067138,0,0,0.032028,0,0.059155,0,0.058315,0,0,0.10588,0.081571,0.08046,0.010169,0,0.015873,0,0,0.15596,0,0,0.23922,0,0.01548,0,0,0,0,0,0,0,0.029032,0,0.015291,0.053763,0.068826,0.053763,0.10588,0,0,0.084746,0,0.060932,0.047022,0.022333,0,0,0.13514,0.060172,0,0,0,0,0.14121,0,0.47368,0,0.12715,0,0,0,0.17379,0,0,0.015674,0,0.2163,0.034483,0.091525,0,0,0,0,0,0,0.050167,0,0,0,0,0,0,0.0067114,0,0.03321,0,0.030928,0,0.034483,0,0,0.071334,0,0.047022,0,0.053435,0,0,0,0.015291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022785,0,0.022222,0,0,0,0,0.025641,0,0.03321,0,0,0,0,0,0.10588,0.041322,0,0.057627,0,0,0,0.080597,0.047619,0,0,0,0,0,0,0,0.42238,0,0,0,0,0.23922
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021277,0.097826,0.05102,0.021978,0,0.045685,0.015957,0.047022,0.022472,0.03,0.014925,0,0.070588,0,0.090909,0.026087,0.029412,0.047022,0,1,0.27607,0,0,0,0.014006,0,0.59211,0.27419,0,0.016216,0.021978,0.021277,0,0.049587,0,0,0,0.034091,0.077922,0,0.070588,0.11842,0,0,0,0,0,0,0.021978,0,0,0,0,0.050279,0,0,0,0,0,0,0,0,0,0.2027,0,0.060976,0,0,0.054217,0,0,0.054545,0,0.044554,0,0.070313,0,0,0.11842,0.063158,0.058065,0.017442,0,0.021978,0,0,0.15957,0,0,0.11842,0,0.021505,0.086538,0,0,0,0,0,0,0.033426,0.097826,0.021277,0.073171,0.067568,0.073171,0.11842,0,0,0.095238,0,0.060976,0.065217,0.026549,0,0,0.077922,0.045226,0,0,0,0,0.070707,0,0.2027,0,0.082353,0,0,0,0.09,0,0,0.021739,0,0.11957,0.058065,0.10465,0,0,0,0,0,0,0.068966,0,0,0,0,0,0,0.014409,0.17442,0.05625,0,0.81176,0,0.058065,0,0,0.38363,0,0.47826,0,0.048232,0,0,0,0.021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0.23511,0,0,0,0,0.045,0,0.05625,0,0,0,0,0,0.11842,0.33981,0,0.05814,0,0,0,0.09375,0.56044,0,0,0,0,0,0,0,0.055215,0,0.18293,0,0.029412,0.11842
0.017964,0.092025,0.04,0.018634,0,0.034091,0.011976,0.032491,0.019108,0.027933,0.011111,0,0.060403,0,0.058065,0.023923,0.027322,0.032491,0,0.27607,1,0,0,0,0.0095238,0,0.57252,0.32039,0,0.012195,0.018634,0.017964,0,0.040724,0,0,0,0.032258,0.067669,0,0.060403,0.1145,0,0,0,0,0,0,0.018634,0,0,0,0,0.037975,0,0,0,0,0,0,0,0,0,0.2126,0,0.062937,0,0,0.041379,0,0,0.041667,0,0.033149,0,0.06383,0,0,0.1145,0.053254,0.044776,0.013245,0,0.018634,0,0,0.16168,0,0,0.1145,0,0.018182,0,0,0,0,0,0,0,0.031546,0,0.017964,0.062937,0.070866,0.062937,0.1145,0,0,0.090476,0,0.062937,0.055215,0.02439,0,0,0.067669,0.033708,0,0,0,0,0.062147,0,0.2126,0,0.073826,0,0,0,0.083799,0,0,0.018405,0,0.11656,0.044776,0.099338,0,0,0,0,0,0,0.058824,0,0,0,0,0,0,0.0098361,0,0.043165,0,0.20134,0,0.044776,0,0,0.20233,0,0.27607,0,0.033457,0,0,0,0.017964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024876,0,0.76895,0,0,0,0,0.03352,0,0.043165,0,0,0,0,0,0.1145,0.11351,0,0.059603,0,0,0,0.087719,0.2795,0,0,0,0,0,0,0,0.042254,0,0,0,0,0.1145
